Seq#	Kingdom	Phylum	Class	Order	Family	Genus	Species	V8	V9	V10	V11	V12	V13	V14
Seq_2829	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinopsis	s__urticicola	100	99	99	99	98	98	92
Seq_2830	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA	100	61	17	16	16	16	16
Seq_2831	k__Fungi	p__Kickxellomycota	c__Kickxellomycetes	o__Kickxellales	f__Kickxellaceae	g__Ramicandelaber	NA	100	100	100	100	100	100	93
Seq_2832	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	NA	NA	NA	100	84	79	59	7	4	3
Seq_2833	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA	100	62	27	27	27	27	27
Seq_2834	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	63	26	13	13	13	13
Seq_2835	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Paurocotylis	NA	100	98	87	87	85	85	85
Seq_2836	k__Fungi	NA	NA	NA	NA	NA	NA	100	38	22	22	22	22	21
Seq_2837	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	63	42	28	20	20	20
Seq_2838	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Setomelanomma	s__holmii	100	99	91	91	91	89	82
Seq_2839	k__Fungi	NA	NA	NA	NA	NA	NA	100	34	21	21	21	21	21
Seq_2840	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	50	21	13	13	13	13
Seq_2841	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenales_fam_Incertae_sedis	g__Chrysosporium	s__pseudomerdarium	100	100	95	95	95	95	95
Seq_2842	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA	100	96	95	95	83	41	33
Seq_2843	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA	100	50	6	6	6	6	6
Seq_2844	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Glomus	s__compressum	100	94	94	94	94	92	92
Seq_2845	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Serendipitaceae	g__Serendipita	s__indica	100	87	83	81	81	70	70
Seq_2846	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA	100	53	19	19	18	18	18
Seq_2847	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	55	40	25	22	22	22
Seq_2848	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	NA	NA	100	99	93	92	68	37	19
Seq_2849	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA	100	100	83	82	22	22	22
Seq_2850	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	96	21	7	7	7	7
Seq_2851	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA	100	50	25	25	25	25	25
Seq_2852	k__Fungi	NA	NA	NA	NA	NA	NA	100	99	99	99	99	99	99
Seq_2853	k__Fungi	NA	NA	NA	NA	NA	NA	100	49	23	10	10	10	10
Seq_2854	k__Fungi	NA	NA	NA	NA	NA	NA	100	37	14	14	14	14	14
Seq_2855	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Gymnoascaceae	NA	NA	100	100	100	100	100	100	100
Seq_2856	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	NA	NA	100	100	100	100	100	60	60
Seq_2857	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	51	32	19	17	9	9
Seq_2858	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Ceratobasidiaceae	NA	NA	100	94	90	87	87	67	67
Seq_2859	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	95	41	12	5	5	5
Seq_2860	k__Fungi	NA	NA	NA	NA	NA	NA	100	49	28	18	10	10	10
Seq_2861	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__tephrensis	100	99	98	97	97	97	56
Seq_2862	k__Fungi	NA	NA	NA	NA	NA	NA	100	47	20	20	20	20	20
Seq_2863	k__Fungi	NA	NA	NA	NA	NA	NA	100	44	25	9	6	6	6
Seq_2864	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Septoglomus	NA	100	96	96	96	96	76	49
Seq_2865	k__Fungi	NA	NA	NA	NA	NA	NA	100	34	12	12	12	12	12
Seq_2866	k__Fungi	NA	NA	NA	NA	NA	NA	100	40	23	20	19	19	19
Seq_2867	k__Fungi	NA	NA	NA	NA	NA	NA	100	40	19	8	5	5	5
Seq_2868	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenaceae	g__Myriodontium	s__keratinophilum	100	100	100	100	100	100	100
Seq_2869	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenaceae	g__Aphanoascus	s__keratinophilus	100	100	100	100	98	98	98
Seq_2870	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Bullera	s__crocea	100	99	98	98	97	97	97
Seq_2871	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA	100	51	23	23	23	23	23
Seq_2872	k__Fungi	NA	NA	NA	NA	NA	NA	100	38	38	38	38	37	8
Seq_2873	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	72	35	15	13	13	13
Seq_2874	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	79	19	15	15	15	15
Seq_2875	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	61	46	29	27	22	22
Seq_2876	k__Fungi	p__Chytridiomycota	c__Rhizophlyctidomycetes	o__Rhizophlyctidales	f__Rhizophlyctidaceae	g__Rhizophlyctis	s__rosea	100	95	95	95	95	95	95
Seq_2877	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA	100	100	66	66	26	26	26
Seq_2878	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA	100	93	93	93	93	93	43
Seq_2879	k__Fungi	NA	NA	NA	NA	NA	NA	100	46	24	9	9	9	9
Seq_2880	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	88	24	8	7	7	7
Seq_2881	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA	100	96	96	96	96	96	26
Seq_2882	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA	100	93	91	91	91	91	91
Seq_2883	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	55	19	14	13	12	12
Seq_2884	k__Fungi	p__Rozellomycota	NA	NA	NA	NA	NA	100	59	59	59	59	59	59
Seq_2885	k__Fungi	NA	NA	NA	NA	NA	NA	100	44	23	20	19	19	19
Seq_2886	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariales_fam_Incertae_sedis	g__Phialemoniopsis	s__cornearis	100	100	100	89	89	89	57
Seq_2887	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	50	26	21	21	21	21
Seq_2888	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	s__alternata	100	100	97	97	93	93	74
Seq_2889	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA	100	54	47	47	36	32	32
Seq_2890	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	55	29	2	2	2	2
Seq_2891	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Alternaria	NA	100	100	92	92	70	70	46
Seq_2892	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	NA	NA	100	99	88	73	66	24	18
Seq_2893	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Chionosphaeraceae	NA	NA	100	100	99	99	99	42	42
Seq_2894	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA	100	99	94	90	31	22	19
Seq_2895	k__Fungi	NA	NA	NA	NA	NA	NA	100	40	12	12	12	12	12
Seq_2896	k__Fungi	NA	NA	NA	NA	NA	NA	100	25	25	25	20	20	20
Seq_2897	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	NA	100	59	59	59	59	59	43
Seq_2898	k__Fungi	NA	NA	NA	NA	NA	NA	100	45	13	13	13	13	13
Seq_2899	k__Fungi	NA	NA	NA	NA	NA	NA	100	47	32	32	31	31	27
Seq_2900	k__Fungi	NA	NA	NA	NA	NA	NA	100	42	26	11	11	10	10
Seq_2901	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA	100	54	17	17	17	17	17
Seq_2902	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__insuetus	100	100	100	100	100	100	91
Seq_2903	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	92	25	8	8	8	8
Seq_2904	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA	100	62	29	29	29	29	29
Seq_2905	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Dactylella	s__arnaudii	100	100	100	100	100	100	100
Seq_2906	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Halosphaeriaceae	g__Clavatospora	s__longibrachiata	100	86	63	62	62	62	62
Seq_2907	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	s__wiesneri	100	100	100	100	100	100	97
Seq_2908	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA	100	59	15	15	15	15	15
Seq_2909	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA	100	61	17	17	17	17	17
Seq_2910	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	57	27	19	15	15	15
Seq_2911	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA	100	61	7	7	7	7	7
Seq_2912	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Nemania	NA	100	100	100	100	100	100	100
Seq_2913	k__Fungi	NA	NA	NA	NA	NA	NA	100	38	12	12	12	12	12
Seq_2914	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA	100	93	55	19	10	10	10
Seq_2915	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	66	36	3	3	3	3
Seq_2916	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA	100	57	25	25	18	18	8
Seq_2917	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	51	29	20	20	20	19
Seq_2918	k__Fungi	NA	NA	NA	NA	NA	NA	100	29	23	23	23	23	23
Seq_2919	k__Fungi	NA	NA	NA	NA	NA	NA	100	44	31	31	31	31	31
Seq_2920	k__Fungi	p__Kickxellomycota	c__Kickxellomycetes	o__Kickxellales	f__Kickxellaceae	g__Ramicandelaber	NA	100	100	100	100	99	99	69
Seq_2921	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	93	30	10	5	5	5
Seq_2922	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	56	38	25	25	25	25
Seq_2923	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA	100	71	50	28	25	24	24
Seq_2924	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	63	12	9	9	9	9
Seq_2925	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Thelephorales	f__Thelephoraceae	g__Tomentella	s__cinerascens	100	100	100	100	100	99	99
Seq_2926	k__Fungi	NA	NA	NA	NA	NA	NA	100	46	17	17	17	17	17
Seq_2927	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__aurantiobasis	100	100	100	100	100	100	81
Seq_2928	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Bolbitiaceae	g__Conocybe	NA	100	100	100	100	100	100	47
Seq_2929	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA	100	61	10	10	10	10	10
Seq_2930	k__Fungi	NA	NA	NA	NA	NA	NA	100	49	18	3	3	3	3
Seq_2931	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	83	19	19	19	19	19
Seq_2932	k__Fungi	NA	NA	NA	NA	NA	NA	100	45	30	10	6	6	6
Seq_2933	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	51	17	16	16	16	16
Seq_2934	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	58	29	3	2	2	2
Seq_2935	k__Fungi	NA	NA	NA	NA	NA	NA	100	36	23	6	4	4	4
Seq_2936	k__Fungi	NA	NA	NA	NA	NA	NA	100	43	23	9	9	9	9
Seq_2937	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA	100	99	85	40	14	14	14
Seq_2938	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Mycosphaerellaceae	NA	NA	100	100	98	98	53	46	46
Seq_2939	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Parafabraea	NA	100	100	100	100	63	57	57
Seq_2940	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Claroideoglomeraceae	g__Claroideoglomus	NA	100	96	96	96	96	96	41
Seq_2941	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA	100	99	95	95	87	65	65
Seq_2942	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	70	37	18	18	18	18
Seq_2943	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA	100	96	60	58	26	25	25
Seq_2944	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__flavus	100	100	100	100	100	100	100
Seq_2945	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	59	31	13	13	13	13
Seq_2946	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Heterocephalacria	NA	100	92	88	88	88	88	82
Seq_2947	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascobolaceae	NA	NA	100	98	90	90	90	70	70
Seq_2948	k__Fungi	NA	NA	NA	NA	NA	NA	100	48	17	17	17	17	17
Seq_2949	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	NA	NA	100	88	77	72	55	17	16
Seq_2950	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Torulaceae	g__Dendryphion	s__europaeum	100	100	95	95	94	94	94
Seq_2951	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA	100	98	76	67	40	39	18
Seq_2952	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	65	9	9	9	6	6
Seq_2953	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Microbotryomycetes_fam_Incertae_sedis	g__Colacogloea	NA	100	100	100	100	100	100	100
Seq_2954	k__Fungi	NA	NA	NA	NA	NA	NA	100	40	23	20	20	20	20
Seq_2955	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	62	31	15	15	15	15
Seq_2956	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	50	25	23	23	22	22
Seq_2957	k__Fungi	NA	NA	NA	NA	NA	NA	100	49	29	29	29	29	29
Seq_2958	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Psathyrella	s__kellermanii	100	100	100	100	100	100	98
Seq_2959	k__Fungi	NA	NA	NA	NA	NA	NA	100	45	18	13	12	12	12
Seq_2960	k__Fungi	NA	NA	NA	NA	NA	NA	100	26	24	24	24	24	24
Seq_2961	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Rhizophydiales_fam_Incertae_sedis	g__Operculomyces	s__laminatus	100	100	100	100	100	100	100
Seq_2962	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__equina	100	100	100	100	100	100	100
Seq_2963	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA	100	66	49	49	15	12	12
Seq_2964	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Chionosphaeraceae	NA	NA	100	100	100	100	100	59	59
Seq_2965	k__Fungi	NA	NA	NA	NA	NA	NA	100	38	26	26	6	6	6
Seq_2966	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	g__Yurkovia	s__mendeliana	100	84	80	74	74	59	59
Seq_2967	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Halosphaeriaceae	g__Clavatospora	s__longibrachiata	100	88	50	50	50	50	50
Seq_2968	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	50	26	25	25	25	25
Seq_2969	k__Fungi	p__Ascomycota	c__Laboulbeniomycetes	o__Pyxidiophorales	NA	NA	NA	100	97	81	81	81	81	81
Seq_2970	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Torulaceae	g__Torula	s__hollandica	100	100	100	100	100	100	100
Seq_2971	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	NA	NA	NA	100	100	100	97	68	68	68
Seq_2972	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	g__Drechslera	s__phlei	100	100	100	100	100	76	61
Seq_2973	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA	100	51	32	32	32	32	32
Seq_2974	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	61	28	9	9	9	9
Seq_2975	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Gymnoascaceae	NA	NA	100	100	100	100	100	100	100
Seq_2976	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Kondoaceae	g__Kondoa	s__sorbi	100	100	100	100	100	100	100
Seq_2977	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__globispora	100	100	100	100	100	100	77
Seq_2978	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Dictyosporiaceae	g__Dictyosporium	s__heptasporum	100	98	79	77	76	76	76
Seq_2979	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Ceratobasidiaceae	NA	NA	100	99	99	99	99	83	83
Seq_2980	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA	100	78	74	30	28	27	27
Seq_2981	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Endophoma	s__elongata	100	100	100	100	100	75	75
Seq_2982	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Cystofilobasidiaceae	g__Cystofilobasidium	s__capitatum	100	100	100	100	100	100	99
Seq_2983	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	57	31	28	28	28	28
Seq_2984	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Bullera	s__unica	100	100	100	100	66	66	66
Seq_2985	k__Fungi	p__Ascomycota	c__Leotiomycetes	NA	NA	NA	NA	100	100	99	66	66	66	66
Seq_2986	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	80	24	12	12	12	12
Seq_2987	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Halosphaeriaceae	NA	NA	100	100	100	84	84	84	84
Seq_2988	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA	100	81	25	25	25	25	25
Seq_2989	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	NA	100	100	100	100	100	56	38
Seq_2990	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	s__alba	100	91	86	84	76	76	55
Seq_2991	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	88	38	18	18	12	12
Seq_2992	k__Fungi	NA	NA	NA	NA	NA	NA	100	49	25	25	24	24	24
Seq_2993	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA	100	93	65	64	25	25	23
Seq_2994	k__Fungi	NA	NA	NA	NA	NA	NA	100	41	27	7	7	7	7
Seq_2995	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	50	33	29	26	17	17
Seq_2996	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Ilyonectria	s__robusta	100	100	100	99	99	99	99
Seq_2997	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	60	31	12	10	10	10
Seq_2998	k__Fungi	NA	NA	NA	NA	NA	NA	100	34	18	9	9	9	9
Seq_2999	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Cystofilobasidiales_fam_Incertae_sedis	g__Mrakiella	s__aquatica	100	100	100	100	98	98	98
Seq_3000	k__Fungi	NA	NA	NA	NA	NA	NA	100	44	28	28	28	28	28
Seq_3001	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA	100	52	12	12	12	12	12
Seq_3002	k__Fungi	NA	NA	NA	NA	NA	NA	100	39	20	9	9	9	9
Seq_3003	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA	100	100	94	91	20	20	20
Seq_3004	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Articulospora	NA	100	100	65	65	58	57	37
Seq_3005	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	60	32	16	16	12	12
Seq_3006	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pezizaceae	g__Iodophanus	NA	100	100	97	97	97	95	49
Seq_3007	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	79	25	12	12	12	12
Seq_3008	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Chionosphaeraceae	g__Kurtzmanomyces	s__nectairei	100	95	92	92	92	92	85
Seq_3009	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Hannaella	s__kunmingensis	100	94	94	93	93	93	82
Seq_3010	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascodesmidaceae	g__Cephaliophora	s__tropica	100	97	80	80	80	80	61
Seq_3011	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pezizaceae	NA	NA	100	100	99	99	99	99	99
Seq_3012	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	66	24	21	21	20	20
Seq_3013	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	74	27	8	8	8	8
Seq_3014	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	53	26	12	12	12	12
Seq_3015	k__Fungi	NA	NA	NA	NA	NA	NA	100	23	4	4	4	4	4
Seq_3016	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pezizaceae	g__Peziza	NA	100	100	100	100	100	100	37
Seq_3017	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Neosetophoma	NA	100	100	100	100	92	74	74
Seq_3018	k__Fungi	NA	NA	NA	NA	NA	NA	100	49	27	3	0	0	0
Seq_3019	k__Fungi	NA	NA	NA	NA	NA	NA	100	40	20	9	6	6	6
Seq_3020	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Minimelanolocus	NA	100	100	100	100	100	85	53
Seq_3021	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	NA	100	100	100	100	100	100	19
Seq_3022	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	86	45	36	32	19	19
Seq_3023	k__Fungi	NA	NA	NA	NA	NA	NA	100	23	23	23	19	19	19
Seq_3024	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Halosphaeriaceae	g__Cirrenalia	s__iberica	100	98	93	81	79	79	79
Seq_3025	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Psathyrella	NA	100	100	100	100	100	100	39
Seq_3026	k__Fungi	p__Chytridiomycota	c__Rhizophlyctidomycetes	o__Rhizophlyctidales	f__Rhizophlyctidaceae	g__Rhizophlyctis	s__rosea	100	100	100	100	100	100	100
Seq_3027	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	59	25	7	5	5	5
Seq_3028	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Sclerostagonospora	NA	100	100	96	96	76	76	76
Seq_3029	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Apodus	s__deciduus	100	100	100	100	100	100	98
Seq_3030	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	57	18	11	10	10	10
Seq_3031	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	g__Dinemasporium	s__japonicum	100	100	100	100	100	100	100
Seq_3032	k__Fungi	NA	NA	NA	NA	NA	NA	100	40	20	20	20	20	20
Seq_3033	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	NA	NA	NA	100	99	96	83	43	24	18
Seq_3034	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Neoascochyta	s__graminicola	100	100	100	100	100	100	64
Seq_3035	k__Fungi	p__Blastocladiomycota	c__Blastocladiomycetes	o__Blastocladiales	f__Catenariaceae	NA	NA	100	99	99	99	99	99	99
Seq_3036	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	100	17	17	17	17	17
Seq_3037	k__Fungi	NA	NA	NA	NA	NA	NA	100	18	9	9	9	9	3
Seq_3038	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS02	NA	NA	NA	100	100	100	100	100	100	100
Seq_3039	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	91	48	15	11	11	8
Seq_3040	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Bolbitiaceae	g__Conocybe	s__cylindracea	100	100	100	100	100	100	100
Seq_3041	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	58	26	21	21	21	21
Seq_3042	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	50	19	8	6	6	6
Seq_3043	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA	100	66	34	15	11	11	11
Seq_3044	k__Fungi	NA	NA	NA	NA	NA	NA	100	35	6	6	6	3	3
