"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_77","Seq_77",0.234934908220287,-0.63288239972495,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Unclassified"
"Seq_2400","Seq_2400",0.0121313826714384,0.632830096582836,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_5220","Seq_5220",0.00363814952455248,-0.632812293706893,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Lysinimonas"
"Seq_61","Seq_61",0.437982309903294,-0.632805082210703,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea"
"Seq_1295","Seq_1295",0.00203555763757444,-0.630520670183199,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_1192","Seq_1192",0.007023699925853,0.629570128873821,"Rare","Blastocatellia_(Subgroup_4)","Blastocatellales","Blastocatellaceae","Aridibacter"
"Seq_663","Seq_663",0.0548293869398492,0.629426676030189,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Leptothrix"
"Seq_754","Seq_754",0.0416343501847826,-0.62934707992388,"Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Nonomuraea"
"Seq_5249","Seq_5249",0.000679117685317884,-0.628119834264506,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella"
"Seq_919","Seq_919",0.0189601816506423,-0.627385015510829,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_5315","Seq_5315",0.0036405197915349,-0.625805957352743,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_1590","Seq_1590",0.00937137476129841,0.625406450203357,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea"
"Seq_684","Seq_684",0.0563607851211837,0.625134604021624,"Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Nannocystis"
"Seq_5257","Seq_5257",0.00309690391353735,-0.624796628647675,"Proteobacteria","Gammaproteobacteria","R7C24","Unclassified","Unclassified"
"Seq_200","Seq_200",0.157858011869184,-0.624386706881759,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_1157","Seq_1157",0.00955397831165049,0.623403048275178,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"Seq_1790","Seq_1790",0.00723002006534189,-0.622787290750426,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_613","Seq_613",0.00966106155519835,-0.622502372377337,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_269","Seq_269",0.0478318749468683,-0.621412765376611,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_685","Seq_685",0.0449718440326159,-0.620450073530166,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1214","Seq_1214",0.0178801301800099,0.620003790939428,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"Seq_1376","Seq_1376",0.014008131450343,0.619681448431655,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"Seq_1023","Seq_1023",0.0083521124851765,-0.619589260052049,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_3161","Seq_3161",0.00449381586090589,-0.619250256253974,"Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Patulibacter"
"Seq_779","Seq_779",0.0538372059920041,0.61657406186887,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Unclassified"
"Seq_2547","Seq_2547",0.00967747074276559,0.615961292425752,"Rare","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","SH-PL14"
"Seq_1076","Seq_1076",0.0134614185357187,-0.615682359287651,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_1259","Seq_1259",0.018056483601884,0.613092959127888,"Rare","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Unclassified"
"Seq_1786","Seq_1786",0.0213966459313165,-0.611967819108321,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"Seq_1020","Seq_1020",0.00241663367789275,-0.611595340082004,"Proteobacteria","Deltaproteobacteria","Oligoflexales","Oligoflexaceae","Oligoflexus"
"Seq_851","Seq_851",0.00402203560281895,-0.611522657325848,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_664","Seq_664",0.0435164950497675,-0.610350275660563,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_507","Seq_507",0.0657180106844384,0.607131350291387,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_5083","Seq_5083",0.000865580211500931,-0.605968903846164,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_23","Seq_23",1.82094979637441,0.604470989291667,"Actinobacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Cellulosimicrobium"
"Seq_6131","Seq_6131",0.00215925638611573,-0.604333644935497,"Rare","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia"
"Seq_870","Seq_870",0.0336842813448322,-0.601690986284843,"Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter"
"Seq_1057","Seq_1057",0.0277208323762493,-0.601496794741569,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_589","Seq_589",0.0103104626683491,-0.600754114729424,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia"
"Seq_1164","Seq_1164",0.0160870113929547,-0.600589139280622,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia"
"Seq_2397","Seq_2397",0.0117930039703767,0.599163717537362,"Proteobacteria","Alphaproteobacteria","Micavibrionales","Unclassified","Unclassified"
"Seq_518","Seq_518",0.0467027639203017,0.598916175392125,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Unclassified"
"Seq_4821","Seq_4821",0.0021035479316261,-0.598894739729577,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"Seq_456","Seq_456",0.0955874396680714,0.597371917038334,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Hydrogenophaga"
"Seq_693","Seq_693",0.00500331069788538,-0.595695851382562,"Rare","Unclassified","Unclassified","Unclassified","Unclassified"
"Seq_383","Seq_383",0.0741652930904521,-0.595069030428375,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella"
"Seq_193","Seq_193",0.0364432287327753,-0.594316681347085,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Unclassified"
"Seq_1275","Seq_1275",0.0339291926786932,-0.593547087943286,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Unclassified"
"Seq_3707","Seq_3707",0.00595715738507294,-0.593247834454345,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_2064","Seq_2064",0.0101689354769164,0.592954699845468,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Lysinimonas"
"Seq_3629","Seq_3629",0.00453620255777559,-0.590701652961184,"Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter"
"Seq_945","Seq_945",0.0240716368718963,0.590127725210804,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Unclassified"
"Seq_381","Seq_381",0.00486961696008491,-0.589726324564325,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","Unclassified"
"Seq_265","Seq_265",0.00705417919356341,-0.587065167992496,"Rare","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"Seq_230","Seq_230",0.0101431496763113,-0.586608351090029,"Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio"
"Seq_1924","Seq_1924",0.0120611974743393,0.583790802714736,"Rare","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","SH-PL14"
"Seq_1151","Seq_1151",0.0107738949395253,-0.582032035440314,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_479","Seq_479",0.0127312572953961,-0.581980597082711,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera"
"Seq_7256","Seq_7256",0.000804772309816851,-0.580043049155454,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_6247","Seq_6247",0.000989878745267738,-0.57902097613298,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified"
"Seq_4332","Seq_4332",0.00222331183869431,-0.57844779987415,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"Seq_654","Seq_654",0.070879269413351,0.578091491083381,"Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"Seq_149","Seq_149",0.00284638278040012,-0.577572772099602,"Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"Seq_1419","Seq_1419",0.0139926949436381,0.577551659742594,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Nitrobacter"
"Seq_696","Seq_696",0.035241036259374,0.577267474792065,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_2371","Seq_2371",0.0103920563093971,0.575914767063272,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium"
"Seq_1052","Seq_1052",0.0157852147548605,0.574509389005253,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_2148","Seq_2148",0.0126243955750705,0.573906760046978,"Rare","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus"
"Seq_799","Seq_799",0.0371437809785752,0.573428896274923,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhizobacter"
"Seq_1425","Seq_1425",0.0184540191264391,-0.573406391453091,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella"
"Seq_4294","Seq_4294",0.00148524836309101,-0.571188185932262,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_312","Seq_312",0.131528440961171,0.569781906073606,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_1458","Seq_1458",0.0149996098400908,0.568972207681018,"Rare","Anaerolineae","SBR1031","A4b","Unclassified"
"Seq_2243","Seq_2243",0.0106916942930957,0.568864052665537,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_1813","Seq_1813",0.0159386747009297,0.567894828190864,"Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"Seq_1577","Seq_1577",0.0140417383540069,0.567842665409783,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Nordella"
"Seq_237","Seq_237",0.0315473165498931,-0.56543024192613,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_2251","Seq_2251",0.00600026938472069,-0.563840378235375,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_1124","Seq_1124",0.00937393915927235,-0.562937920129857,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","BIyi10"
"Seq_99","Seq_99",0.171965446948726,0.562253256224903,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium"
"Seq_6786","Seq_6786",0.00124794202707575,-0.562208946514932,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Terrimicrobiaceae","Terrimicrobium"
"Seq_822","Seq_822",0.0280367248502482,0.561970734396735,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Unclassified"
"Seq_552","Seq_552",0.00429894225773117,-0.561962993812675,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_1035","Seq_1035",0.00608490896198685,0.561402074467082,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_1600","Seq_1600",0.0198936156589437,0.560543557012561,"Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineosporia"
"Seq_1493","Seq_1493",0.00410158924472589,-0.557109554320042,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Unclassified"
"Seq_441","Seq_441",0.0711598825979496,-0.556417217922833,"Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"Seq_2947","Seq_2947",0.00920247582770974,-0.556168796893426,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_921","Seq_921",0.0374729982718125,-0.555438571986537,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"Seq_1215","Seq_1215",0.0368604179710391,-0.553845254837861,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Unclassified"
"Seq_2169","Seq_2169",0.00770568785313964,-0.551486467877206,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Catellatospora"
"Seq_321","Seq_321",0.00204880106060765,-0.550807030128344,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_2221","Seq_2221",0.0106127681803608,-0.550260950473851,"Proteobacteria","Deltaproteobacteria","Myxococcales","Phaselicystidaceae","Phaselicystis"
"Seq_1118","Seq_1118",0.00230007383631828,-0.548952539192505,"Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"Seq_1453","Seq_1453",0.0224498190430411,0.546678701208305,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"Seq_2795","Seq_2795",0.00758416347987601,0.545817270699193,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia"
"Seq_485","Seq_485",0.0450068523137266,0.545325876649459,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ochrobactrum"
"Seq_2372","Seq_2372",0.00845426805471555,0.543626786463505,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","01D2Z36","Unclassified"
"Seq_1108","Seq_1108",0.00111332243897553,-0.543342524319424,"Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"Seq_578","Seq_578",0.0289011995251756,-0.542496957848666,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_677","Seq_677",0.0211632515863972,0.54248233165742,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium"
"Seq_1809","Seq_1809",0.0168124624091466,0.541999749791868,"Rare","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus"
"Seq_3062","Seq_3062",0.00409075641206673,-0.541802403613312,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"Seq_337","Seq_337",0.131593519954812,0.541710922718589,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Unclassified"
"Seq_2718","Seq_2718",0.00794996740086828,-0.5394473533056,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_3133","Seq_3133",0.00639396643160134,0.532274315660799,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Unclassified","Unclassified"
"Seq_334","Seq_334",0.019791962198821,0.531359720294801,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas"
"Seq_86","Seq_86",0.166844578648366,-0.530909202560256,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_2431","Seq_2431",0.0107264386901233,0.52904859248884,"Actinobacteria","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia"
"Seq_1824","Seq_1824",0.0160985245597752,0.528638050159741,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_3082","Seq_3082",0.00827050590024837,0.527710679804303,"Proteobacteria","Gammaproteobacteria","PLTA13","Unclassified","Unclassified"
"Seq_2065","Seq_2065",0.0101779090010918,0.525150453095359,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"Seq_2173","Seq_2173",0.0113616774686022,0.524819664327816,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Afipia"
"Seq_2796","Seq_2796",0.0115938374152428,0.51862872749949,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas"
"Seq_2641","Seq_2641",0.0076941241230923,0.516808432211846,"Rare","OM190","Unclassified","Unclassified","Unclassified"
"Seq_3668","Seq_3668",0.00584385552219856,0.516652979391385,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Unclassified"
"Seq_179","Seq_179",0.0534262693687182,-0.515309790618657,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"Seq_1719","Seq_1719",0.0124823227984177,0.514971922348837,"Rare","Chloroflexia","Chloroflexales","Roseiflexaceae","Unclassified"
"Seq_178","Seq_178",0.259865372508301,0.514245718228314,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodopseudomonas"
"Seq_115","Seq_115",0.150661459012399,-0.513939782853386,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Oxalicibacterium"
"Seq_250","Seq_250",0.07364958922975,0.511414036551237,"Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Archangium"
"Seq_466","Seq_466",0.0716641312358412,0.509449199339731,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_1542","Seq_1542",0.0156910937865287,0.508539878821834,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium"
"Seq_433","Seq_433",0.0221196085783747,0.506633345900888,"Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"Seq_1466","Seq_1466",0.0176986491215096,0.505527677643198,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_691","Seq_691",0.0151594469194639,0.502688812292526,"Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"Seq_465","Seq_465",0.0586441217745895,-0.500259507908023,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_720","Seq_720",0.0115226202404519,0.495068570971509,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"Seq_2240","Seq_2240",0.0126547633392743,0.491741882605729,"Rare","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4_lineage"
"Seq_1978","Seq_1978",0.0131502129618237,0.49135151824217,"Rare","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","Unclassified"
"Seq_3173","Seq_3173",0.00778476011364466,0.491122597535983,"Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","Unclassified"
"Seq_1183","Seq_1183",0.00824085021041749,-0.485879171025412,"Rare","Bacilli","Bacillales","Bacillaceae","Unclassified"
"Seq_2076","Seq_2076",0.00869858499257543,0.485825266445849,"Rare","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata"
"Seq_951","Seq_951",0.021269274022163,0.485758354335219,"Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17","Unclassified"
"Seq_75","Seq_75",0.302085226807502,-0.482123861819674,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_399","Seq_399",0.0697096904624609,-0.47629396917233,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_397","Seq_397",0.0586820779192957,-0.472757403726838,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_1324","Seq_1324",0.0126620731693862,0.467998882292914,"Rare","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","SH-PL14"
"Seq_76","Seq_76",0.516849383739291,0.460538892433652,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Unclassified"
"Seq_541","Seq_541",0.0383059750349717,-0.451410096393079,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Unclassified"
"Seq_180","Seq_180",0.237449371062189,-0.451301196261629,"Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola"
"Seq_132","Seq_132",0.0769551586677454,-0.447258429513799,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
