"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_24","Seq_24",0.257738431685621,-1.11141780723782,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"Seq_70","Seq_70",0.172522408715944,-1.10955323648186,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_1877","Seq_1877",0.00717086961425033,-1.10850494982539,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Unclassified"
"Seq_666","Seq_666",0.0468663622462596,1.10598393615173,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Piscinibacter"
"Seq_1423","Seq_1423",0.0187125154820211,1.10331666085525,"Proteobacteria","Gammaproteobacteria","CCD24","Unclassified","Unclassified"
"Seq_786","Seq_786",0.0302660561292496,-1.10326248695039,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"Seq_955","Seq_955",0.029664893277316,1.10159879049987,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
"Seq_722","Seq_722",0.0410211093335411,1.10087266734257,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_228","Seq_228",0.100967383300965,-1.10050316722452,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_1085","Seq_1085",0.0310368702925287,1.09890740241457,"Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"Seq_1389","Seq_1389",0.0236846722261778,1.09609977538439,"Rare","TK10","Unclassified","Unclassified","Unclassified"
"Seq_861","Seq_861",0.0339681810307807,1.0958231792842,"Rare","Blastocatellia_(Subgroup_4)","Pyrinomonadales","Pyrinomonadaceae","RB41"
"Seq_540","Seq_540",0.0148390347552462,-1.09392999094038,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_1851","Seq_1851",0.0144339016279202,1.09229640334375,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Unclassified"
"Seq_47","Seq_47",0.299720879016355,-1.09228017372009,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_104","Seq_104",0.0612721501905432,-1.09217542478957,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_1799","Seq_1799",0.0140681789647181,1.08996900690662,"Rare","Blastocatellia_(Subgroup_4)","DS-100","Unclassified","Unclassified"
"Seq_1034","Seq_1034",0.0318087998112342,1.08981206541452,"Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"Seq_949","Seq_949",0.0309664211031832,1.08977145071741,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"Seq_612","Seq_612",0.0453758318399012,1.08745032213175,"Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter"
"Seq_783","Seq_783",0.0387470053473628,1.08704495410613,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","TRA3-20","Unclassified"
"Seq_193","Seq_193",0.0678678683896074,-1.08642103653813,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Unclassified"
"Seq_1435","Seq_1435",0.0255461747836353,1.08466272567842,"Actinobacteria","MB-A2-108","Unclassified","Unclassified","Unclassified"
"Seq_1191","Seq_1191",0.0260440383995373,1.08222410449912,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1"
"Seq_1357","Seq_1357",0.0201401121443919,1.0811616856489,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter"
"Seq_1641","Seq_1641",0.0159127407935534,1.08006068503939,"Bacteroidetes","Bacteroidia","Unclassified","Unclassified","Unclassified"
"Seq_1610","Seq_1610",0.0172761633698569,1.07835565161403,"Rare","Planctomycetacia","Gemmatales","Gemmataceae","Unclassified"
"Seq_1585","Seq_1585",0.0159714140752051,1.07822778915069,"Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella"
"Seq_1078","Seq_1078",0.0250385350635019,1.0778493109786,"Rare","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified"
"Seq_1570","Seq_1570",0.0166618474352401,1.07625301370693,"Rare","Planctomycetacia","Pirellulales","Pirellulaceae","Unclassified"
"Seq_1746","Seq_1746",0.0165174822350032,1.07363412959745,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"Seq_787","Seq_787",0.0353881392142695,1.07237029559503,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"Seq_201","Seq_201",0.0247616966324501,-1.07119828064448,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1408","Seq_1408",0.0163109186894492,1.06987791378699,"Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Quadrisphaera"
"Seq_44","Seq_44",0.326120720179653,-1.06921221328707,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Unclassified"
"Seq_1576","Seq_1576",0.0167420733676151,1.06732320642681,"Rare","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula"
"Seq_1165","Seq_1165",0.0128141550514771,-1.06453346627926,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1208","Seq_1208",0.00550553527577165,-1.06326728494019,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera"
"Seq_81","Seq_81",0.345109315862392,-1.06213285874555,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Olivibacter"
"Seq_1406","Seq_1406",0.0195938841015739,1.06095532624872,"Rare","KD4-96","Unclassified","Unclassified","Unclassified"
"Seq_1560","Seq_1560",0.0169505141871709,1.05921806076751,"Rare","Subgroup_5","Unclassified","Unclassified","Unclassified"
"Seq_830","Seq_830",0.0131158037179085,-1.05718436930861,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_928","Seq_928",0.031099214725566,1.05688172368698,"Rare","Subgroup_6","Unclassified","Unclassified","Unclassified"
