"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_274","Seq_274",0.0546851295861511,-1.18159379713374,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"Seq_788","Seq_788",0.0352198288381887,-1.178434800016,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Unclassified"
"Seq_1525","Seq_1525",0.0123336935304326,1.17771713450225,"Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"Seq_317","Seq_317",0.0752032410854437,1.17576771579013,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_561","Seq_561",0.0815754936177991,-1.1720673497062,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_1316","Seq_1316",0.028539099033523,-1.17201836644045,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter"
"Seq_599","Seq_599",0.0541639125443684,-1.17085376552548,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella"
"Seq_1924","Seq_1924",0.0112517435761762,-1.16702083645857,"Rare","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","SH-PL14"
"Seq_600","Seq_600",0.0261746302277335,-1.16550466769797,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium"
"Seq_822","Seq_822",0.0258776466987603,-1.16468285267728,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Unclassified"
"Seq_665","Seq_665",0.0245862513757696,1.16336746425668,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1548","Seq_1548",0.0135402943591608,1.1566497700237,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"Seq_261","Seq_261",0.115010679372867,-1.15479981193981,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Pseudoflavitalea"
"Seq_182","Seq_182",0.106321109216043,1.1510201517806,"Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio"
"Seq_477","Seq_477",0.0366204928048829,-1.14977274167629,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_1077","Seq_1077",0.0314184246955843,-1.14629035443007,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_1378","Seq_1378",0.0197320987657969,-1.14322539440598,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"Seq_495","Seq_495",0.042044093615427,-1.14159115290355,"Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","Unclassified"
"Seq_566","Seq_566",0.0247381995652489,1.13864024494963,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Unclassified"
"Seq_175","Seq_175",0.0876650484184495,1.136982087148,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_2433","Seq_2433",0.00985793742381471,-1.13596011206244,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Unclassified"
"Seq_537","Seq_537",0.0223503183795652,-1.1349862736664,"Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"Seq_1326","Seq_1326",0.0178432125582849,1.13288048155639,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_1254","Seq_1254",0.0288401801702539,-1.13153406739437,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia"
"Seq_288","Seq_288",0.06337327360664,-1.13135142353545,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_518","Seq_518",0.0457526977159162,-1.13050476566428,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Unclassified"
"Seq_2011","Seq_2011",0.00988721826606376,1.12996914156639,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Polaromonas"
"Seq_65","Seq_65",0.117898470860489,1.12563317656729,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1103","Seq_1103",0.0132277869294652,-1.12562079100676,"Rare","TK10","Unclassified","Unclassified","Unclassified"
"Seq_60","Seq_60",0.106086056245652,1.12349093186862,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"Seq_123","Seq_123",0.166083812359479,-1.12135627397512,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhizobacter"
"Seq_694","Seq_694",0.0320536730563004,-1.12089222817582,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera"
"Seq_1844","Seq_1844",0.0157627749535312,-1.11926933585878,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_1904","Seq_1904",0.0106129923202212,1.11773145344908,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_986","Seq_986",0.0261810600032726,-1.11478486568849,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"Seq_1633","Seq_1633",0.0120948263441063,1.11463478389934,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_1569","Seq_1569",0.010781432677778,1.1139005823188,"Rare","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"Seq_427","Seq_427",0.0123346913360988,-1.11216693746779,"Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Lechevalieria"
"Seq_545","Seq_545",0.0762754301057178,-1.11201229705884,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_145","Seq_145",0.116816197593859,-1.1062931415797,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_389","Seq_389",0.0684609339776903,-1.10002002933268,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_1590","Seq_1590",0.00917805933362172,-1.0987721277495,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea"
"Seq_810","Seq_810",0.0367740570014493,-1.09717392367021,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Unclassified"
"Seq_1962","Seq_1962",0.00750593560436848,1.09622377924148,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_1124","Seq_1124",0.0144462524080064,1.09394333715904,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","BIyi10"
"Seq_555","Seq_555",0.0334083508416301,-1.09096535362681,"Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","Unclassified"
"Seq_114","Seq_114",0.191533291828422,1.08959435184552,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_1838","Seq_1838",0.0139706617735565,-1.08325876221994,"Proteobacteria","Alphaproteobacteria","Micavibrionales","Unclassified","Unclassified"
"Seq_1293","Seq_1293",0.00623264966535818,1.08269691933766,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"Seq_1442","Seq_1442",0.0112601620826906,1.08212827859067,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1116","Seq_1116",0.025532044977042,-1.07633759444087,"Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","Unclassified"
"Seq_1207","Seq_1207",0.0281420875468471,-1.07616922462132,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Unclassified"
"Seq_1978","Seq_1978",0.0121446107856576,-1.07290353629346,"Rare","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","Unclassified"
"Seq_2269","Seq_2269",0.00808297971895902,1.06951728620553,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Unclassified","Unclassified"
"Seq_332","Seq_332",0.0320527728578457,1.06655754491444,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","IMCC26134"
"Seq_707","Seq_707",0.0302908039013642,-1.06205077583264,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_49","Seq_49",0.0662057481520798,-1.06146717177823,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Curtobacterium"
"Seq_2547","Seq_2547",0.0094161992057189,-1.0603944150446,"Rare","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","SH-PL14"
"Seq_306","Seq_306",0.0348420311082085,1.05911626231707,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Herminiimonas"
"Seq_46","Seq_46",0.174822517985181,-1.05627836253579,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Duganella"
"Seq_1353","Seq_1353",0.0140165724735881,1.0558301567357,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_855","Seq_855",0.0241611134751085,1.05418151134889,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_441","Seq_441",0.0208033094767133,-1.05374295473012,"Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"Seq_1501","Seq_1501",0.0113341321827323,1.05177475397909,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Seq_878","Seq_878",0.0257445203315581,1.05164083135183,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_144","Seq_144",0.363901188143652,-1.04931473402128,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"Seq_1341","Seq_1341",0.00779472147853514,1.0488065422648,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia"
"Seq_263","Seq_263",0.0091234274131727,1.0483725536115,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea"
"Seq_1208","Seq_1208",0.0114475112320632,1.04721544120527,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera"
"Seq_2325","Seq_2325",0.00754744318432898,1.04645346150727,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_1332","Seq_1332",0.0148523224058444,-1.04065634480969,"Actinobacteria","Acidimicrobiia","Microtrichales","Unclassified","Unclassified"
"Seq_1138","Seq_1138",0.0228616749955842,-1.03948683820784,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"Seq_1911","Seq_1911",0.0100119759475015,1.03914580655904,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1973","Seq_1973",0.0142494030005698,-1.03885457479578,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_202","Seq_202",0.143936562936175,-1.03849145958685,"Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas"
"Seq_183","Seq_183",0.249639608931442,-1.03741671253196,"Proteobacteria","Gammaproteobacteria","R7C24","Unclassified","Unclassified"
"Seq_1302","Seq_1302",0.0134209992645147,-1.03693695651668,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_721","Seq_721",0.0189773358233745,-1.03613889137602,"Rare","Subgroup_6","Unknown_Order","Unknown_Family","Vicinamibacter"
"Seq_416","Seq_416",0.0714750085021656,1.03513129431488,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Arcticibacter"
"Seq_1227","Seq_1227",0.0199294007381045,-1.030987573706,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Unclassified"
"Seq_1259","Seq_1259",0.0172136661983502,-1.0281498189582,"Rare","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Unclassified"
"Seq_1658","Seq_1658",0.0135910084653045,1.02811897520929,"Rare","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"Seq_324","Seq_324",0.0527688828599532,-1.02183606211635,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Virgisporangium"
"Seq_58","Seq_58",0.223789343950563,1.02132808019382,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia"
"Seq_370","Seq_370",0.00943011410862086,1.0207325107662,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces"
"Seq_1581","Seq_1581",0.0144892332508779,1.02072384611666,"Rare","Negativicutes","Selenomonadales","Veillonellaceae","Pelosinus"
"Seq_205","Seq_205",0.0118325626673748,1.02029873511173,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Unclassified"
"Seq_1839","Seq_1839",0.00731534433662339,1.01842075547814,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_101","Seq_101",0.280498327734317,1.01817641429776,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_711","Seq_711",0.0534241988651971,-1.01801102775177,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Unclassified","Unclassified"
"Seq_132","Seq_132",0.161016606505714,1.0151428182819,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_2399","Seq_2399",0.011793179005145,-1.01296046590694,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27_clade"
"Seq_458","Seq_458",0.0320747777890693,-1.01051041017306,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella"
"Seq_1550","Seq_1550",0.0113522871009201,-1.00768223296918,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_1036","Seq_1036",0.0271703485895525,-1.00319915758525,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_1702","Seq_1702",0.00713049052605732,1.00246244418393,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Janthinobacterium"
"Seq_1866","Seq_1866",0.0115424128885252,-1.00130093568426,"Rare","Melainabacteria","Vampirovibrionales","Unclassified","Unclassified"
"Seq_1286","Seq_1286",0.0135143425639554,-1.0011982078063,"Proteobacteria","Deltaproteobacteria","Myxococcales","Phaselicystidaceae","Phaselicystis"
"Seq_2856","Seq_2856",0.00539709045028377,1.00097885130386,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_225","Seq_225",0.144079202298506,-1.00094692366862,"Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae","Corallococcus"
"Seq_2024","Seq_2024",0.00917173730993751,1.00093371641371,"Rare","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"Seq_75","Seq_75",0.233365811349897,0.99880198144509,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_222","Seq_222",0.0133341364479172,0.997070641306385,"Rare","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified"
"Seq_1579","Seq_1579",0.00811124640081735,0.99591446914124,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Rathayibacter"
"Seq_1248","Seq_1248",0.0261338381333566,-0.995277660717308,"Proteobacteria","Gammaproteobacteria","R7C24","Unclassified","Unclassified"
"Seq_1491","Seq_1491",0.0221852484870377,-0.993996573196179,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"Seq_1704","Seq_1704",0.0135404190486065,0.993068036623153,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_2064","Seq_2064",0.0100206950576829,-0.990122958508832,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Lysinimonas"
"Seq_2524","Seq_2524",0.00563939555331178,0.989667326305102,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Unclassified","Unclassified"
"Seq_2209","Seq_2209",0.00718739973564461,0.989452068519687,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_231","Seq_231",0.21191847178925,-0.988587530972305,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Unclassified"
"Seq_915","Seq_915",0.0181687155797743,-0.98833540426392,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"Seq_637","Seq_637",0.0347215875813601,0.987963718638647,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_1557","Seq_1557",0.0197761639170718,-0.986868725936173,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_1354","Seq_1354",0.00467395861402932,0.984662834908005,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Unclassified"
"Seq_456","Seq_456",0.0774207301143702,-0.981372519365561,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Hydrogenophaga"
"Seq_2366","Seq_2366",0.00694587763777099,0.979379993897288,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Herbaspirillum"
"Seq_1317","Seq_1317",0.0120250844481742,-0.979321818515697,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Rhizorhapis"
"Seq_789","Seq_789",0.0177328583039901,0.978551261803307,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_750","Seq_750",0.0196832467058033,0.978544690818838,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"Seq_3668","Seq_3668",0.00568738937195489,-0.977810280388188,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Unclassified"
"Seq_424","Seq_424",0.0599845829549628,0.977612285718633,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_328","Seq_328",0.0148111969219129,0.977298925663554,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_858","Seq_858",0.0430977032906876,-0.975338573575582,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Leptothrix"
"Seq_220","Seq_220",0.00834970256876602,0.973652948461997,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Unclassified"
"Seq_1322","Seq_1322",0.0172116758460708,-0.973585682853966,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Unclassified"
"Seq_210","Seq_210",0.0185667755921355,-0.972370282899488,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"Seq_138","Seq_138",0.151878298826579,0.971229491733364,"Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"Seq_440","Seq_440",0.0635218075870061,-0.969227306240999,"Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","Unclassified"
"Seq_492","Seq_492",0.0195100560517693,-0.969117369683875,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"Seq_348","Seq_348",0.103489109244447,-0.967587924717551,"Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Unclassified"
"Seq_1554","Seq_1554",0.00593414591904876,0.96748561542789,"Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Seq_1307","Seq_1307",0.0130673606352162,0.96737693215688,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_2400","Seq_2400",0.0119112486657609,-0.965410941994544,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_1961","Seq_1961",0.00928543869299792,0.964794090244018,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_433","Seq_433",0.0213254379646305,-0.962648006638654,"Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"Seq_1473","Seq_1473",0.0153382682580446,0.960754122521527,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Seq_2138","Seq_2138",0.00984196522020648,-0.953939453684554,"Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Sandaracinus"
"Seq_2371","Seq_2371",0.010106564120446,-0.953213197276984,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium"
"Seq_698","Seq_698",0.0125312832309012,0.952875549452302,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_1930","Seq_1930",0.017055107668117,-0.952607595889472,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"Seq_1267","Seq_1267",0.0177822704060418,0.94961717246091,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_3082","Seq_3082",0.00803857494868522,-0.945994132798954,"Proteobacteria","Gammaproteobacteria","PLTA13","Unclassified","Unclassified"
"Seq_1539","Seq_1539",0.00878047747849473,-0.944182194957385,"Rare","Unclassified","Unclassified","Unclassified","Unclassified"
"Seq_649","Seq_649",0.00911511958829473,0.942806484517152,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella"
"Seq_1024","Seq_1024",0.00546287950900473,0.942640590012039,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"Seq_419","Seq_419",0.0282941952040425,0.9417300682967,"Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Panacagrimonas"
"Seq_447","Seq_447",0.0622704645435423,-0.940607588010967,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter"
"Seq_219","Seq_219",0.225806869288936,-0.9404265936319,"Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","Unclassified"
"Seq_1880","Seq_1880",0.00497105645261525,0.936662459546003,"Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"Seq_1422","Seq_1422",0.00869867140045776,0.932425604160517,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_615","Seq_615",0.0190896416129549,-0.932155238542949,"Bacteroidetes","Bacteroidia","Unclassified","Unclassified","Unclassified"
"Seq_710","Seq_710",0.0210758578840963,0.92995979032558,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_25","Seq_25",0.559215123732269,0.928512624070409,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1263","Seq_1263",0.00563557285234946,0.928383966974948,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_2004","Seq_2004",0.00467341788035391,0.928133976967407,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Acidovorax"
"Seq_791","Seq_791",0.0320649747867391,0.927211240513147,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_1790","Seq_1790",0.00778675217690161,0.926714044265084,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_2148","Seq_2148",0.0122800126454351,-0.92612259034604,"Rare","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus"
"Seq_2336","Seq_2336",0.00497292917158033,0.924555598299787,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_166","Seq_166",0.275129641285896,-0.923742085187185,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"Seq_2641","Seq_2641",0.00755045486256419,-0.920829530653687,"Rare","OM190","Unclassified","Unclassified","Unclassified"
"Seq_553","Seq_553",0.0183671882099009,0.919780132072475,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_2525","Seq_2525",0.00461270554617221,0.919740893862843,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_251","Seq_251",0.144004937582349,-0.918141563058213,"Proteobacteria","Gammaproteobacteria","Cellvibrionales","Unclassified","Unclassified"
"Seq_2048","Seq_2048",0.0090378355808715,0.917461794158097,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Unclassified"
"Seq_2499","Seq_2499",0.00534255147147867,0.916797520856354,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_1856","Seq_1856",0.00969836280856207,0.916548999191754,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Unclassified"
"Seq_569","Seq_569",0.0264832812061228,-0.91653308581745,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","BIyi10"
"Seq_1813","Seq_1813",0.015206627584913,-0.916280704379446,"Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"Seq_2424","Seq_2424",0.007076795109626,0.913634730128046,"Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"Seq_2243","Seq_2243",0.0103982187452784,-0.912965794210542,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_344","Seq_344",0.00888916109941147,0.911675297285159,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_2795","Seq_2795",0.00744180316489315,-0.910301270462351,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia"
"Seq_1453","Seq_1453",0.0214992967990992,-0.909448900688855,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"Seq_1824","Seq_1824",0.0156509296283838,-0.909363439933771,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_799","Seq_799",0.035845487829116,-0.909205295057813,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhizobacter"
"Seq_111","Seq_111",0.213140601299162,-0.909060884993095,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"Seq_2173","Seq_2173",0.011061775968359,-0.906872650824658,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Afipia"
"Seq_257","Seq_257",0.0146681958363767,0.903916679981982,"Rare","Blastocatellia_(Subgroup_4)","Blastocatellales","Blastocatellaceae","Unclassified"
