"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_613","Seq_613",0.0333286493084133,0.556980755938019,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_175","Seq_175",0.208624561303825,-0.554435927969041,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_232","Seq_232",0.0950794323526875,0.551748757585049,"Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Seq_314","Seq_314",0.0047538414758102,-0.55017674019812,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"Seq_110","Seq_110",0.299848556053013,0.547338412328724,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_296","Seq_296",0.0850398432141572,0.545520539029181,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Polaromonas"
"Seq_2648","Seq_2648",0.00473627255945033,-0.544513093974248,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_1024","Seq_1024",0.00524150482371041,0.542941182732042,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"Seq_50","Seq_50",0.067013052735817,-0.542018792763372,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"Seq_1118","Seq_1118",0.0195084903596918,0.540668027473326,"Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola"
"Seq_2983","Seq_2983",0.0044816909479459,0.540342947944257,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_790","Seq_790",0.0350304897097983,0.539428412351019,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_2982","Seq_2982",0.00237191274587589,-0.53829952757992,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"Seq_1165","Seq_1165",0.0138463823192473,0.535474633394999,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_815","Seq_815",0.041121448263439,-0.535032138428899,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Tardiphaga"
"Seq_621","Seq_621",0.0646433525305697,-0.534478500073476,"Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura"
"Seq_1053","Seq_1053",0.0085067715773767,0.533221331969654,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Rosenbergiella"
"Seq_119","Seq_119",0.105358693932893,-0.533143195303533,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_308","Seq_308",0.0904064355352708,0.532826578682742,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis"
"Seq_2004","Seq_2004",0.00442312849209303,0.530650612896691,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Acidovorax"
"Seq_344","Seq_344",0.00881830745544625,0.52963001639184,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_2638","Seq_2638",0.00580109727269625,0.527976580050595,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Unclassified"
"Seq_2482","Seq_2482",0.00551775628929573,0.523890217140455,"Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"Seq_357","Seq_357",0.0750138698698319,0.522297881750681,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Xylophilus"
"Seq_1305","Seq_1305",0.00560955934874409,-0.51833773749752,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1050","Seq_1050",0.0109826176428449,-0.515870004586124,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylopilaceae","Unclassified"
"Seq_1197","Seq_1197",0.0174148233528153,0.515478992694763,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_2209","Seq_2209",0.00845926604191208,0.506566224832107,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Seq_242","Seq_242",0.150194157406782,-0.498254283634752,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Herbaspirillum"
"Seq_243","Seq_243",0.00731734967181037,0.494082389079981,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified"
"Seq_205","Seq_205",0.0120462417887307,0.491923991093515,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Unclassified"
"Seq_2170","Seq_2170",0.00736159480075944,0.490971471357062,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Mitsuaria"
"Seq_385","Seq_385",0.00599171261588309,0.490332147290062,"Rare","AKAU4049","Unclassified","Unclassified","Unclassified"
"Seq_62","Seq_62",0.267998038216078,-0.489262657059489,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"Seq_193","Seq_193",0.101730834818559,0.480416990268326,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Unclassified"
"Seq_550","Seq_550",0.0479270548318802,0.454866955182941,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"Seq_267","Seq_267",0.143317926761241,-0.439324246103826,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_99","Seq_99",0.031587310240654,-0.417026012067486,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium"
