"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_620","Seq_620",0.0351116045633147,-0.443798913220604,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_48","Seq_48",0.463018645794932,0.443788658809545,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"Seq_310","Seq_310",0.0531092555895569,0.4429768033113,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_195","Seq_195",0.152829758021061,-0.441064944972499,"Actinobacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Isoptericola"
"Seq_2077","Seq_2077",0.00621681781331018,0.44001189229585,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter"
"Seq_1167","Seq_1167",0.00734800487462939,-0.438502745015968,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_868","Seq_868",0.020579839435871,0.437923451194404,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_3038","Seq_3038",0.00329510900793579,0.436847818464401,"Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"Seq_64","Seq_64",0.402961233085581,0.435713379398351,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Tardiphaga"
"Seq_175","Seq_175",0.119828645091596,0.435599672686103,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_2055","Seq_2055",0.00697580764765713,-0.434504214927201,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_2179","Seq_2179",0.00713424107134791,-0.425945551112436,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"Seq_253","Seq_253",0.0676486811847438,0.425539236470692,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Seq_635","Seq_635",0.0322869736855049,0.425494228390284,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"Seq_1242","Seq_1242",0.00821522844189782,-0.423920064692995,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"Seq_154","Seq_154",0.151289421591308,0.423638710545309,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Herbiconiux"
"Seq_855","Seq_855",0.0161218369988599,0.422788276122565,"Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
