"","OTU","baseMean","effect","Phylum","Class","Order","Family","Genus"
"Seq_1744","Seq_1744",0.0166422245088022,0.780829313698797,"Actinobacteria","Thermoleophilia","Gaiellales","Unclassified","Unclassified"
"Seq_1190","Seq_1190",0.0236925617501675,0.780765531238643,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84","Unclassified"
"Seq_1353","Seq_1353",0.00911966701716189,-0.780261191630725,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"Seq_844","Seq_844",0.0134314681555989,-0.780246689018561,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Unclassified","Unclassified"
"Seq_2298","Seq_2298",0.00945706769209345,0.779065105795671,"Actinobacteria","Acidimicrobiia","Microtrichales","Unclassified","Unclassified"
"Seq_336","Seq_336",0.0411451800052888,-0.778856215832605,"Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"Seq_1533","Seq_1533",0.0153942203577359,0.778660776811072,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"Seq_248","Seq_248",0.0454131809838258,-0.777999684045099,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Janthinobacterium"
"Seq_2026","Seq_2026",0.00489985262504845,-0.776885540704001,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","IMCC26134"
"Seq_2231","Seq_2231",0.0114465795785561,0.776014331903928,"Rare","Anaerolineae","Ardenticatenales","Unclassified","Unclassified"
"Seq_2288","Seq_2288",0.00710180277944959,-0.773713936984971,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingoaurantiacus"
"Seq_1291","Seq_1291",0.00818739074440652,-0.773440574354851,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes"
"Seq_1472","Seq_1472",0.00806671391018087,-0.773292716831883,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"Seq_42","Seq_42",0.211494546016959,-0.77309100297395,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"Seq_1076","Seq_1076",0.0165603741472203,-0.77295183686876,"Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"Seq_1888","Seq_1888",0.0138027329785281,0.772417517739592,"Rare","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula"
"Seq_1002","Seq_1002",0.00851404800557063,-0.772391315173704,"Actinobacteria","Actinobacteria","Frankiales","Unclassified","Unclassified"
"Seq_1650","Seq_1650",0.0177078150447433,0.771418162858544,"Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"Seq_1797","Seq_1797",0.003700742468075,-0.771251606504448,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"Seq_1676","Seq_1676",0.00670767090683477,-0.771180370715736,"Actinobacteria","Actinobacteria","Frankiales","Sporichthyaceae","Unclassified"
"Seq_1289","Seq_1289",0.0182694831791519,0.770692240625782,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea"
"Seq_2077","Seq_2077",0.00862708323886596,-0.770603367668577,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter"
"Seq_1782","Seq_1782",0.0146044436885,0.770416914968587,"Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinomycetospora"
"Seq_2123","Seq_2123",0.00666223314274029,-0.770222710076902,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Unclassified"
"Seq_3749","Seq_3749",0.00341006396157007,-0.769678083394891,"Rare","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Unclassified"
"Seq_1148","Seq_1148",0.00988348614683311,-0.769659819590142,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"Seq_701","Seq_701",0.0198873040118465,-0.769587506500391,"Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leifsonia"
"Seq_679","Seq_679",0.0382193455732173,-0.769332102249936,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Starkeya"
"Seq_3500","Seq_3500",0.003943562559551,-0.768859470915504,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified"
"Seq_1877","Seq_1877",0.00183320505483347,-0.767970681443666,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Unclassified"
